Timestamp,Generation_kW,Grid_Feed-In_kW,Grid_Supply_kW,Overall_Consumption_Calc_kW
2019-04-03 15:30:00,36.120,31.920,0.000,4.200
2019-04-03 15:45:00,35.740,31.540,0.000,4.200
2019-04-03 16:00:00,34.880,30.680,0.000,4.200
2019-04-03 16:15:00,17.460,13.260,0.000,4.200
2019-04-03 16:30:00,7.480,2.680,0.000,4.800
2019-04-03 16:45:00,2.232,0.000,2.568,4.800
2019-04-03 17:00:00,2.980,0.000,1.820,4.800
2019-04-03 17:15:00,2.860,0.000,1.940,4.800
2019-04-03 17:30:00,0.972,0.000,3.828,4.800
2019-04-03 17:45:00,0.812,0.000,3.988,4.800
2019-04-03 18:00:00,0.792,0.000,4.020,4.812
2019-04-03 18:15:00,0.780,0.000,3.420,4.200
2019-04-03 18:30:00,0.560,0.000,6.040,6.600
2019-04-03 18:45:00,0.632,0.000,8.368,9.000
2019-04-03 19:00:00,0.540,0.000,8.460,9.000
2019-04-03 19:15:00,0.400,0.000,8.000,8.400
2019-04-03 19:30:00,0.032,0.000,8.988,9.020
2019-04-03 19:45:00,0.000,0.000,8.432,8.432
2019-04-03 20:00:00,0.000,0.000,10.240,10.240
2019-04-03 20:15:00,0.000,0.000,10.232,10.232
2019-04-03 20:30:00,0.000,0.000,10.232,10.232
2019-04-03 20:45:00,0.000,0.000,9.020,9.020
2019-04-03 21:00:00,0.000,0.000,9.012,9.012
2019-04-03 21:15:00,0.000,0.000,9.612,9.612
2019-04-03 21:30:00,0.000,0.000,9.012,9.012
2019-04-03 21:45:00,0.000,0.000,9.012,9.012
2019-04-03 22:00:00,0.000,0.000,10.220,10.220
2019-04-03 22:15:00,0.000,0.000,4.812,4.812
2019-04-03 22:30:00,0.000,0.000,4.212,4.212
2019-04-03 22:45:00,0.000,0.000,4.212,4.212
2019-04-03 23:00:00,0.000,0.000,3.620,3.620
2019-04-03 23:15:00,0.000,0.000,4.212,4.212
2019-04-03 23:30:00,0.000,0.000,3.612,3.612
2019-04-03 23:45:00,0.000,0.000,4.212,4.212
2019-04-04 00:00:00,0.000,0.000,3.620,3.620
2019-04-04 00:15:00,0.000,0.000,4.212,4.212
2019-04-04 00:30:00,0.000,0.000,4.212,4.212
2019-04-04 00:45:00,0.000,0.000,3.612,3.612
2019-04-04 01:00:00,0.000,0.000,4.220,4.220
2019-04-04 01:15:00,0.000,0.000,3.612,3.612
2019-04-04 01:30:00,0.000,0.000,4.212,4.212
2019-04-04 01:45:00,0.000,0.000,4.212,4.212
2019-04-04 02:00:00,0.000,0.000,3.612,3.612
2019-04-04 02:15:00,0.000,0.000,4.220,4.220
2019-04-04 02:30:00,0.000,0.000,3.612,3.612
2019-04-04 02:45:00,0.000,0.000,4.212,4.212
2019-04-04 03:00:00,0.000,0.000,4.212,4.212
2019-04-04 03:15:00,0.000,0.000,3.620,3.620
2019-04-04 03:30:00,0.000,0.000,4.212,4.212
2019-04-04 03:45:00,0.000,0.000,3.612,3.612
2019-04-04 04:00:00,0.000,0.000,4.212,4.212
2019-04-04 04:15:00,0.000,0.000,4.212,4.212
2019-04-04 04:30:00,0.000,0.000,3.620,3.620
2019-04-04 04:45:00,0.000,0.000,4.212,4.212
2019-04-04 05:00:00,0.000,0.000,4.212,4.212
2019-04-04 05:15:00,0.000,0.000,4.212,4.212
2019-04-04 05:30:00,0.000,0.000,4.220,4.220
2019-04-04 05:45:00,0.000,0.000,4.212,4.212
2019-04-04 06:00:00,0.000,0.000,3.612,3.612
2019-04-04 06:15:00,0.000,0.000,4.212,4.212
2019-04-04 06:30:00,0.000,0.000,4.212,4.212
2019-04-04 06:45:00,0.000,0.000,4.220,4.220
2019-04-04 07:00:00,0.000,0.000,4.232,4.232
2019-04-04 07:15:00,0.000,0.000,4.232,4.232
2019-04-04 07:30:00,0.000,0.000,4.232,4.232
2019-04-04 07:45:00,0.020,0.000,4.192,4.212
2019-04-04 08:00:00,0.172,0.000,4.040,4.212
2019-04-04 08:15:00,0.420,0.000,3.780,4.200
2019-04-04 08:30:00,0.592,0.000,5.408,6.000
2019-04-04 08:45:00,0.620,0.000,7.180,7.800
2019-04-04 09:00:00,0.680,0.000,6.520,7.200
2019-04-04 09:15:00,0.792,0.000,7.608,8.400
2019-04-04 09:30:00,0.732,0.000,7.668,8.400
2019-04-04 09:45:00,1.652,0.000,7.948,9.600
2019-04-04 10:00:00,2.060,0.000,6.340,8.400
2019-04-04 10:15:00,3.040,0.000,3.560,6.600
2019-04-04 10:30:00,1.200,0.000,6.000,7.200
2019-04-04 10:45:00,1.172,0.000,6.028,7.200
2019-04-04 11:00:00,1.080,0.000,5.520,6.600
2019-04-04 11:15:00,1.212,0.000,4.788,6.000
2019-04-04 11:30:00,1.792,0.000,3.608,5.400
2019-04-04 11:45:00,2.280,0.000,3.120,5.400
2019-04-04 12:00:00,2.692,0.000,2.720,5.412
2019-04-04 12:15:00,1.092,0.000,4.308,5.400
2019-04-04 12:30:00,0.600,0.000,4.200,4.800
2019-04-04 12:45:00,0.720,0.000,3.480,4.200
2019-04-04 13:00:00,0.732,0.000,3.468,4.200
2019-04-04 13:15:00,0.600,0.000,3.600,4.200
2019-04-04 13:30:00,0.432,0.000,3.768,4.200
2019-04-04 13:45:00,0.312,0.000,7.488,7.800
2019-04-04 14:00:00,0.520,0.000,6.680,7.200
2019-04-04 14:15:00,0.712,0.000,7.688,8.400
2019-04-04 14:30:00,0.832,0.000,3.368,4.200
2019-04-04 14:45:00,0.932,0.000,2.668,3.600
2019-04-04 15:00:00,0.952,0.000,2.648,3.600
2019-04-04 15:15:00,0.772,0.000,7.628,8.400
2019-04-04 15:30:00,0.640,0.000,7.160,7.800
2019-04-04 15:45:00,0.600,0.000,7.200,7.800
2019-04-04 16:00:00,0.580,0.000,7.220,7.800
2019-04-04 16:15:00,0.580,0.000,8.420,9.000
2019-04-04 16:30:00,0.592,0.000,7.808,8.400
2019-04-04 16:45:00,0.592,0.000,6.608,7.200
2019-04-04 17:00:00,0.800,0.000,4.000,4.800
2019-04-04 17:15:00,0.692,0.000,3.508,4.200
2019-04-04 17:30:00,0.552,0.000,3.648,4.200
2019-04-04 17:45:00,0.252,0.000,2.160,2.412
2019-04-04 18:00:00,0.332,0.000,2.668,3.000
2019-04-04 18:15:00,0.332,0.000,2.668,3.000
2019-04-04 18:30:00,0.312,0.000,5.688,6.000
2019-04-04 18:45:00,0.172,0.000,7.040,7.212
2019-04-04 19:00:00,0.060,0.000,8.360,8.420
2019-04-04 19:15:00,0.100,0.000,7.712,7.812
2019-04-04 19:30:00,0.000,0.000,7.820,7.820
2019-04-04 19:45:00,0.000,0.000,7.840,7.840
2019-04-04 20:00:00,0.000,0.000,9.032,9.032
2019-04-04 20:15:00,0.000,0.000,10.232,10.232
2019-04-04 20:30:00,0.000,0.000,9.040,9.040
2019-04-04 20:45:00,0.000,0.000,8.412,8.412
2019-04-04 21:00:00,0.000,0.000,7.812,7.812
2019-04-04 21:15:00,0.000,0.000,8.420,8.420
2019-04-04 21:30:00,0.000,0.000,7.812,7.812
2019-04-04 21:45:00,0.000,0.000,8.412,8.412
2019-04-04 22:00:00,0.000,0.000,9.012,9.012
2019-04-04 22:15:00,0.000,0.000,6.620,6.620
2019-04-04 22:30:00,0.000,0.000,3.012,3.012
2019-04-04 22:45:00,0.000,0.000,2.412,2.412
2019-04-04 23:00:00,0.000,0.000,2.412,2.412
2019-04-04 23:15:00,0.000,0.000,1.812,1.812
2019-04-04 23:30:00,0.000,0.000,2.420,2.420
2019-04-04 23:45:00,0.000,0.000,2.412,2.412
2019-04-05 00:00:00,0.000,0.000,2.412,2.412
2019-04-05 00:15:00,0.000,0.000,2.412,2.412
2019-04-05 00:30:00,0.000,0.000,2.412,2.412
2019-04-05 00:45:00,0.000,0.000,1.820,1.820
2019-04-05 01:00:00,0.000,0.000,2.412,2.412
2019-04-05 01:15:00,0.000,0.000,2.412,2.412
2019-04-05 01:30:00,0.000,0.000,2.412,2.412
2019-04-05 01:45:00,0.000,0.000,1.812,1.812
2019-04-05 02:00:00,0.000,0.000,2.420,2.420
2019-04-05 02:15:00,0.000,0.000,3.012,3.012
2019-04-05 02:30:00,0.000,0.000,3.012,3.012
2019-04-05 02:45:00,0.000,0.000,3.612,3.612
2019-04-05 03:00:00,0.000,0.000,3.012,3.012
2019-04-05 03:15:00,0.000,0.000,3.620,3.620
2019-04-05 03:30:00,0.000,0.000,3.012,3.012
2019-04-05 03:45:00,0.000,0.000,3.012,3.012
2019-04-05 04:00:00,0.000,0.000,3.612,3.612
2019-04-05 04:15:00,0.000,0.000,3.620,3.620
2019-04-05 04:30:00,0.000,0.000,3.612,3.612
2019-04-05 04:45:00,0.000,0.000,3.612,3.612
2019-04-05 05:00:00,0.000,0.000,3.612,3.612
2019-04-05 05:15:00,0.000,0.000,3.012,3.012
2019-04-05 05:30:00,0.000,0.000,3.620,3.620
2019-04-05 05:45:00,0.000,0.000,4.212,4.212
2019-04-05 06:00:00,0.000,0.000,3.612,3.612
2019-04-05 06:15:00,0.000,0.000,2.412,2.412
2019-04-05 06:30:00,0.000,0.000,2.412,2.412
2019-04-05 06:45:00,0.000,0.000,2.420,2.420
2019-04-05 07:00:00,0.000,0.000,2.432,2.432
2019-04-05 07:15:00,0.000,0.000,2.432,2.432
2019-04-05 07:30:00,0.000,0.000,3.640,3.640
2019-04-05 07:45:00,0.012,0.000,2.400,2.412
2019-04-05 08:00:00,0.080,0.000,2.332,2.412
2019-04-05 08:15:00,0.220,0.000,3.392,3.612
2019-04-05 08:30:00,0.400,0.000,3.800,4.200
2019-04-05 08:45:00,0.660,0.000,6.540,7.200
2019-04-05 09:00:00,1.020,0.000,7.380,8.400
2019-04-05 09:15:00,1.340,0.000,7.060,8.400
2019-04-05 09:30:00,2.180,0.000,5.620,7.800
2019-04-05 09:45:00,2.912,0.000,5.488,8.400
2019-04-05 10:00:00,4.532,0.000,3.868,8.400
2019-04-05 10:15:00,6.120,0.000,2.280,8.400
2019-04-05 10:30:00,7.012,0.000,1.388,8.400
2019-04-05 10:45:00,10.380,2.580,0.000,7.800
2019-04-05 11:00:00,16.892,8.492,0.000,8.400
2019-04-05 11:15:00,21.260,14.060,0.000,7.200
2019-04-05 11:30:00,25.620,18.420,0.000,7.200
2019-04-05 11:45:00,13.760,6.560,0.000,7.200
2019-04-05 12:00:00,12.480,6.480,0.000,6.000
2019-04-05 12:15:00,12.552,8.352,0.000,4.200
2019-04-05 12:30:00,14.820,11.220,0.000,3.600
2019-04-05 12:45:00,20.608,17.608,0.000,3.000
2019-04-05 13:00:00,13.440,9.840,0.000,3.600
2019-04-05 13:15:00,27.140,20.540,0.000,6.600
2019-04-05 13:30:00,23.732,15.932,0.000,7.800
2019-04-05 13:45:00,18.780,9.180,0.000,9.600
2019-04-05 14:00:00,38.508,29.508,0.000,9.000
2019-04-05 14:15:00,20.768,12.368,0.000,8.400
2019-04-05 14:30:00,20.672,12.872,0.000,7.800
2019-04-05 14:45:00,19.712,11.912,0.000,7.800
2019-04-05 15:00:00,21.520,13.720,0.000,7.800
2019-04-05 15:15:00,22.892,13.292,0.000,9.600
2019-04-05 15:30:00,24.212,15.212,0.000,9.000
2019-04-05 15:45:00,10.152,2.352,0.000,7.800
2019-04-05 16:00:00,9.412,1.612,0.000,7.800
2019-04-05 16:15:00,10.460,2.060,0.000,8.400
2019-04-05 16:30:00,11.552,2.552,0.000,9.000
2019-04-05 16:45:00,11.520,1.920,0.000,9.600
2019-04-05 17:00:00,12.232,3.832,0.000,8.400
2019-04-05 17:15:00,13.060,4.660,0.000,8.400
2019-04-05 17:30:00,13.420,3.820,0.000,9.600
2019-04-05 17:45:00,11.480,0.000,0.520,12.000
2019-04-05 18:00:00,12.188,0.000,0.412,12.600
2019-04-05 18:15:00,13.160,2.360,0.000,10.800
2019-04-05 18:30:00,7.400,0.000,2.800,10.200
2019-04-05 18:45:00,5.300,0.000,5.500,10.800
2019-04-05 19:00:00,4.540,0.000,5.660,10.200
2019-04-05 19:15:00,2.760,0.000,7.440,10.200
2019-04-05 19:30:00,0.960,0.000,9.240,10.200
2019-04-05 19:45:00,0.320,0.000,10.480,10.800
2019-04-05 20:00:00,0.060,0.000,11.952,12.012
2019-04-05 20:15:00,0.000,0.000,12.032,12.032
2019-04-05 20:30:00,0.000,0.000,11.440,11.440
2019-04-05 20:45:00,0.000,0.000,10.820,10.820
2019-04-05 21:00:00,0.000,0.000,10.812,10.812
2019-04-05 21:15:00,0.000,0.000,10.820,10.820
2019-04-05 21:30:00,0.000,0.000,11.412,11.412
2019-04-05 21:45:00,0.000,0.000,12.012,12.012
2019-04-05 22:00:00,0.000,0.000,11.412,11.412
2019-04-05 22:15:00,0.000,0.000,9.020,9.020
2019-04-05 22:30:00,0.000,0.000,9.012,9.012
2019-04-05 22:45:00,0.000,0.000,6.012,6.012
2019-04-05 23:00:00,0.000,0.000,4.212,4.212
2019-04-05 23:15:00,0.000,0.000,3.012,3.012
2019-04-05 23:30:00,0.000,0.000,1.820,1.820
2019-04-05 23:45:00,0.000,0.000,2.412,2.412
2019-04-06 00:00:00,0.000,0.000,2.412,2.412
2019-04-06 00:15:00,0.000,0.000,1.812,1.812
2019-04-06 00:30:00,0.000,0.000,2.412,2.412
2019-04-06 00:45:00,0.000,0.000,2.420,2.420
2019-04-06 01:00:00,0.000,0.000,1.812,1.812
2019-04-06 01:15:00,0.000,0.000,2.412,2.412
2019-04-06 01:30:00,0.000,0.000,1.812,1.812
2019-04-06 01:45:00,0.000,0.000,2.412,2.412
2019-04-06 02:00:00,0.000,0.000,2.420,2.420
2019-04-06 02:15:00,0.000,0.000,1.812,1.812
2019-04-06 02:30:00,0.000,0.000,2.412,2.412
2019-04-06 02:45:00,0.000,0.000,1.812,1.812
2019-04-06 03:00:00,0.000,0.000,2.412,2.412
2019-04-06 03:15:00,0.000,0.000,2.420,2.420
2019-04-06 03:30:00,0.000,0.000,1.812,1.812
2019-04-06 03:45:00,0.000,0.000,2.412,2.412
2019-04-06 04:00:00,0.000,0.000,1.812,1.812
2019-04-06 04:15:00,0.000,0.000,2.420,2.420
2019-04-06 04:30:00,0.000,0.000,2.412,2.412
2019-04-06 04:45:00,0.000,0.000,1.812,1.812
2019-04-06 05:00:00,0.000,0.000,2.412,2.412
2019-04-06 05:15:00,0.000,0.000,2.412,2.412
2019-04-06 05:30:00,0.000,0.000,2.420,2.420
2019-04-06 05:45:00,0.000,0.000,2.412,2.412
2019-04-06 06:00:00,0.000,0.000,2.412,2.412
2019-04-06 06:15:00,0.000,0.000,1.812,1.812
2019-04-06 06:30:00,0.000,0.000,2.420,2.420
2019-04-06 06:45:00,0.000,0.000,2.432,2.432
2019-04-06 07:00:00,0.192,0.000,2.228,2.420
2019-04-06 07:15:00,0.920,0.000,0.880,1.800
2019-04-06 07:30:00,2.280,0.480,0.000,1.800
2019-04-06 07:45:00,3.292,1.492,0.000,1.800
2019-04-06 08:00:00,4.008,2.208,0.000,1.800
2019-04-06 08:15:00,4.180,1.180,0.000,3.000
2019-04-06 08:30:00,5.920,2.920,0.000,3.000
2019-04-06 08:45:00,6.220,1.420,0.000,4.800
2019-04-06 09:00:00,7.192,0.000,0.608,7.800
2019-04-06 09:15:00,8.140,0.000,0.260,8.400
2019-04-06 09:30:00,7.928,0.128,0.000,7.800
2019-04-06 09:45:00,10.368,2.568,0.000,7.800
2019-04-06 10:00:00,12.440,5.240,0.000,7.200
2019-04-06 10:15:00,19.672,11.872,0.000,7.800
2019-04-06 10:30:00,21.360,13.560,0.000,7.800
2019-04-06 10:45:00,25.148,17.348,0.000,7.800
2019-04-06 11:00:00,24.172,15.772,0.000,8.400
2019-04-06 11:15:00,27.480,19.080,0.000,8.400
2019-04-06 11:30:00,31.480,23.080,0.000,8.400
2019-04-06 11:45:00,34.160,27.560,0.000,6.600
2019-04-06 12:00:00,37.460,31.460,0.000,6.000
2019-04-06 12:15:00,37.288,32.488,0.000,4.800
2019-04-06 12:30:00,35.880,30.480,0.000,5.400
2019-04-06 12:45:00,32.460,27.060,0.000,5.400
2019-04-06 13:00:00,28.512,23.112,0.000,5.400
2019-04-06 13:15:00,25.232,19.832,0.000,5.400
2019-04-06 13:30:00,22.980,16.980,0.000,6.000
2019-04-06 13:45:00,19.900,14.500,0.000,5.400
2019-04-06 14:00:00,18.308,12.308,0.000,6.000
2019-04-06 14:15:00,17.140,11.740,0.000,5.400
2019-04-06 14:30:00,17.808,14.208,0.000,3.600
2019-04-06 14:45:00,16.100,9.500,0.000,6.600
2019-04-06 15:00:00,14.972,7.772,0.000,7.200
2019-04-06 15:15:00,13.788,5.988,0.000,7.800
2019-04-06 15:30:00,13.320,5.520,0.000,7.800
2019-04-06 15:45:00,12.832,5.032,0.000,7.800
2019-04-06 16:00:00,12.320,5.120,0.000,7.200
2019-04-06 16:15:00,13.120,5.320,0.000,7.800
2019-04-06 16:30:00,15.868,8.068,0.000,7.800
2019-04-06 16:45:00,20.440,13.240,0.000,7.200
2019-04-06 17:00:00,27.760,20.560,0.000,7.200
2019-04-06 17:15:00,27.392,21.392,0.000,6.000
2019-04-06 17:30:00,22.300,16.900,0.000,5.400
2019-04-06 17:45:00,18.192,13.992,0.000,4.200
2019-04-06 18:00:00,13.540,10.540,0.000,3.000
2019-04-06 18:15:00,11.000,8.000,0.000,3.000
2019-04-06 18:30:00,6.720,3.720,0.000,3.000
2019-04-06 18:45:00,4.532,1.532,0.000,3.000
2019-04-06 19:00:00,4.120,0.520,0.000,3.600
2019-04-06 19:15:00,2.860,0.000,0.140,3.000
2019-04-06 19:30:00,1.852,0.000,0.548,2.400
2019-04-06 19:45:00,0.892,0.000,2.108,3.000
2019-04-06 20:00:00,0.140,0.000,2.872,3.012
2019-04-06 20:15:00,0.000,0.000,2.432,2.432
2019-04-06 20:30:00,0.000,0.000,3.040,3.040
2019-04-06 20:45:00,0.000,0.000,2.432,2.432
2019-04-06 21:00:00,0.000,0.000,3.012,3.012
2019-04-06 21:15:00,0.000,0.000,2.412,2.412
2019-04-06 21:30:00,0.000,0.000,3.012,3.012
2019-04-06 21:45:00,0.000,0.000,3.012,3.012
2019-04-06 22:00:00,0.000,0.000,2.412,2.412
2019-04-06 22:15:00,0.000,0.000,2.420,2.420
2019-04-06 22:30:00,0.000,0.000,1.812,1.812
2019-04-06 22:45:00,0.000,0.000,2.412,2.412
2019-04-06 23:00:00,0.000,0.000,2.412,2.412
2019-04-06 23:15:00,0.000,0.000,1.820,1.820
2019-04-06 23:30:00,0.000,0.000,2.412,2.412
2019-04-06 23:45:00,0.000,0.000,1.812,1.812
2019-04-07 00:00:00,0.000,0.000,2.412,2.412
2019-04-07 00:15:00,0.000,0.000,2.420,2.420
2019-04-07 00:30:00,0.000,0.000,1.812,1.812
2019-04-07 00:45:00,0.000,0.000,2.412,2.412
2019-04-07 01:00:00,0.000,0.000,1.812,1.812
2019-04-07 01:15:00,0.000,0.000,2.412,2.412
2019-04-07 01:30:00,0.000,0.000,2.420,2.420
2019-04-07 01:45:00,0.000,0.000,1.812,1.812
2019-04-07 02:00:00,0.000,0.000,2.412,2.412
2019-04-07 02:15:00,0.000,0.000,1.812,1.812
2019-04-07 02:30:00,0.000,0.000,2.420,2.420
2019-04-07 02:45:00,0.000,0.000,2.412,2.412
2019-04-07 03:00:00,0.000,0.000,1.812,1.812
2019-04-07 03:15:00,0.000,0.000,2.412,2.412
2019-04-07 03:30:00,0.000,0.000,1.812,1.812
2019-04-07 03:45:00,0.000,0.000,2.420,2.420
2019-04-07 04:00:00,0.000,0.000,1.812,1.812
2019-04-07 04:15:00,0.000,0.000,2.412,2.412
2019-04-07 04:30:00,0.000,0.000,2.412,2.412
2019-04-07 04:45:00,0.000,0.000,1.812,1.812
2019-04-07 05:00:00,0.000,0.000,2.420,2.420
2019-04-07 05:15:00,0.000,0.000,2.412,2.412
2019-04-07 05:30:00,0.000,0.000,1.812,1.812
2019-04-07 05:45:00,0.000,0.000,2.412,2.412
2019-04-07 06:00:00,0.000,0.000,1.812,1.812
2019-04-07 06:15:00,0.000,0.000,2.420,2.420
2019-04-07 06:30:00,0.000,0.000,2.420,2.420
2019-04-07 06:45:00,0.000,0.000,1.832,1.832
2019-04-07 07:00:00,0.000,0.000,2.432,2.432
2019-04-07 07:15:00,0.172,0.000,2.228,2.400
2019-04-07 07:30:00,0.812,0.000,0.988,1.800
2019-04-07 07:45:00,3.920,2.120,0.000,1.800
2019-04-07 08:00:00,6.552,4.752,0.000,1.800
2019-04-07 08:15:00,7.020,4.620,0.000,2.400
2019-04-07 08:30:00,4.020,1.620,0.000,2.400
2019-04-07 08:45:00,3.952,0.952,0.000,3.000
2019-04-07 09:00:00,8.492,4.292,0.000,4.200
2019-04-07 09:15:00,16.552,13.552,0.000,3.000
2019-04-07 09:30:00,19.340,16.340,0.000,3.000
2019-04-07 09:45:00,20.852,17.852,0.000,3.000
2019-04-07 10:00:00,14.100,11.100,0.000,3.000
2019-04-07 10:15:00,20.192,17.192,0.000,3.000
2019-04-07 10:30:00,20.588,17.588,0.000,3.000
2019-04-07 10:45:00,14.500,12.100,0.000,2.400
2019-04-07 11:00:00,10.360,6.760,0.000,3.600
2019-04-07 11:15:00,11.232,5.832,0.000,5.400
2019-04-07 11:30:00,17.372,12.572,0.000,4.800
2019-04-07 11:45:00,27.428,22.628,0.000,4.800
2019-04-07 12:00:00,22.260,17.460,0.000,4.800
2019-04-07 12:15:00,22.720,17.920,0.000,4.800
2019-04-07 12:30:00,25.608,20.208,0.000,5.400
2019-04-07 12:45:00,11.472,6.672,0.000,4.800
2019-04-07 13:00:00,4.412,0.000,1.588,6.000
2019-04-07 13:15:00,6.520,1.720,0.000,4.800
2019-04-07 13:30:00,10.340,4.340,0.000,6.000
2019-04-07 13:45:00,11.848,6.448,0.000,5.400
2019-04-07 14:00:00,15.368,9.968,0.000,5.400
2019-04-07 14:15:00,30.732,26.532,0.000,4.200
2019-04-07 14:30:00,28.480,24.880,0.000,3.600
2019-04-07 14:45:00,32.580,28.980,0.000,3.600
2019-04-07 15:00:00,23.628,21.228,0.000,2.400
2019-04-07 15:15:00,18.560,16.160,0.000,2.400
2019-04-07 15:30:00,25.752,23.352,0.000,2.400
2019-04-07 15:45:00,21.012,18.612,0.000,2.400
2019-04-07 16:00:00,19.468,17.068,0.000,2.400
2019-04-07 16:15:00,26.872,25.072,0.000,1.800
2019-04-07 16:30:00,29.360,26.960,0.000,2.400
2019-04-07 16:45:00,19.628,17.228,0.000,2.400
2019-04-07 17:00:00,14.332,11.932,0.000,2.400
2019-04-07 17:15:00,7.960,5.560,0.000,2.400
2019-04-07 17:30:00,12.788,10.388,0.000,2.400
2019-04-07 17:45:00,18.540,16.740,0.000,1.800
2019-04-07 18:00:00,16.948,14.548,0.000,2.400
2019-04-07 18:15:00,11.332,8.932,0.000,2.400
2019-04-07 18:30:00,11.520,9.120,0.000,2.400
2019-04-07 18:45:00,9.428,7.028,0.000,2.400
2019-04-07 19:00:00,6.080,3.680,0.000,2.400
2019-04-07 19:15:00,5.580,3.780,0.000,1.800
2019-04-07 19:30:00,3.172,0.772,0.000,2.400
2019-04-07 19:45:00,1.500,0.000,0.900,2.400
2019-04-07 20:00:00,0.312,0.000,2.100,2.412
2019-04-07 20:15:00,0.000,0.000,2.420,2.420
2019-04-07 20:30:00,0.000,0.000,3.032,3.032
2019-04-07 20:45:00,0.000,0.000,2.432,2.432
2019-04-07 21:00:00,0.000,0.000,3.012,3.012
2019-04-07 21:15:00,0.000,0.000,2.420,2.420
2019-04-07 21:30:00,0.000,0.000,3.012,3.012
2019-04-07 21:45:00,0.000,0.000,2.412,2.412
2019-04-07 22:00:00,0.000,0.000,3.012,3.012
2019-04-07 22:15:00,0.000,0.000,2.420,2.420
2019-04-07 22:30:00,0.000,0.000,1.812,1.812
2019-04-07 22:45:00,0.000,0.000,2.412,2.412
2019-04-07 23:00:00,0.000,0.000,1.812,1.812
2019-04-07 23:15:00,0.000,0.000,2.412,2.412
2019-04-07 23:30:00,0.000,0.000,2.420,2.420
2019-04-07 23:45:00,0.000,0.000,1.812,1.812
2019-04-08 00:00:00,0.000,0.000,2.412,2.412
2019-04-08 00:15:00,0.000,0.000,1.812,1.812
2019-04-08 00:30:00,0.000,0.000,2.412,2.412
2019-04-08 00:45:00,0.000,0.000,2.420,2.420
2019-04-08 01:00:00,0.000,0.000,1.812,1.812
2019-04-08 01:15:00,0.000,0.000,2.412,2.412
2019-04-08 01:30:00,0.000,0.000,1.812,1.812
2019-04-08 01:45:00,0.000,0.000,2.420,2.420
2019-04-08 02:00:00,0.000,0.000,2.412,2.412
2019-04-08 02:15:00,0.000,0.000,2.412,2.412
2019-04-08 02:30:00,0.000,0.000,3.012,3.012
2019-04-08 02:45:00,0.000,0.000,2.412,2.412
2019-04-08 03:00:00,0.000,0.000,3.020,3.020
2019-04-08 03:15:00,0.000,0.000,2.412,2.412
2019-04-08 03:30:00,0.000,0.000,3.012,3.012
2019-04-08 03:45:00,0.000,0.000,2.412,2.412
2019-04-08 04:00:00,0.000,0.000,3.020,3.020
2019-04-08 04:15:00,0.000,0.000,2.412,2.412
2019-04-08 04:30:00,0.000,0.000,3.012,3.012
2019-04-08 04:45:00,0.000,0.000,3.012,3.012
2019-04-08 05:00:00,0.000,0.000,2.412,2.412
2019-04-08 05:15:00,0.000,0.000,3.020,3.020
2019-04-08 05:30:00,0.000,0.000,3.012,3.012
2019-04-08 05:45:00,0.000,0.000,3.012,3.012
2019-04-08 06:00:00,0.000,0.000,3.612,3.612
2019-04-08 06:15:00,0.000,0.000,2.412,2.412
2019-04-08 06:30:00,0.000,0.000,1.820,1.820
2019-04-08 06:45:00,0.000,0.000,2.432,2.432
2019-04-08 07:00:00,0.000,0.000,1.832,1.832
2019-04-08 07:15:00,0.072,0.000,2.940,3.012
2019-04-08 07:30:00,0.652,0.000,2.348,3.000
2019-04-08 07:45:00,2.460,0.000,1.140,3.600
2019-04-08 08:00:00,3.760,0.760,0.000,3.000
2019-04-08 08:15:00,5.032,2.032,0.000,3.000
2019-04-08 08:30:00,7.420,1.420,0.000,6.000
2019-04-08 08:45:00,11.820,4.620,0.000,7.200
2019-04-08 09:00:00,16.580,11.180,0.000,5.400
2019-04-08 09:15:00,21.540,14.940,0.000,6.600
2019-04-08 09:30:00,22.308,15.108,0.000,7.200
2019-04-08 09:45:00,31.192,26.392,0.000,4.800
2019-04-08 10:00:00,27.012,22.212,0.000,4.800
2019-04-08 10:15:00,27.760,23.560,0.000,4.200
2019-04-08 10:30:00,31.488,25.488,0.000,6.000
2019-04-08 10:45:00,30.220,23.620,0.000,6.600
2019-04-08 11:00:00,12.448,7.048,0.000,5.400
2019-04-08 11:15:00,26.880,21.480,0.000,5.400
2019-04-08 11:30:00,35.600,28.400,0.000,7.200
2019-04-08 11:45:00,13.320,5.520,0.000,7.800
2019-04-08 12:00:00,10.920,3.720,0.000,7.200
2019-04-08 12:15:00,16.308,10.908,0.000,5.400
2019-04-08 12:30:00,24.460,20.260,0.000,4.200
2019-04-08 12:45:00,38.812,35.812,0.000,3.000
2019-04-08 13:00:00,42.572,38.972,0.000,3.600
2019-04-08 13:15:00,40.788,37.188,0.000,3.600
2019-04-08 13:30:00,33.092,29.492,0.000,3.600
2019-04-08 13:45:00,34.800,31.200,0.000,3.600
2019-04-08 14:00:00,42.120,38.520,0.000,3.600
2019-04-08 14:15:00,41.688,38.088,0.000,3.600
2019-04-08 14:30:00,35.352,32.352,0.000,3.000
2019-04-08 14:45:00,33.492,27.492,0.000,6.000
2019-04-08 15:00:00,19.192,11.992,0.000,7.200
2019-04-08 15:15:00,16.928,10.328,0.000,6.600
